index,listing_id,num_rooms,layout_type,metro,time_to_the_metro,to_the_metro,address,area_m2,living_area,floor,max_floor,building_type,parking,price,deposit,utilities,rental_duration,Prepayment,description,renovation,balconies,loggias,windows,bathroom_unsepar,bathroom_separ,children_pets_allowed,additional_info,number_options,housing_complex,ceiling_height_m,pass_elevator,cargo_elevator,trash_chute,rent_price_per_metr,near_station
0,271271157,4.0,0,0,9.0,0,0,200.0,120.0,5,16,0,0,500000,500000.0,0,0,1.0,66,0,0,0,0,0,0,0,0,11.0,0,3.0,4,1,0,2500.0,0
1,271634126,4.0,0,0,8.0,0,0,198.0,95.0,5,16,1,0,500000,500000.0,0,0,1.0,110,0,0,0,1,2,1,1,1,10.0,1,3.5,1,1,1,2525.0,0
2,271173086,4.0,1,0,7.0,0,0,200.0,116.0,5,16,2,0,500000,500000.0,1,0,1.0,179,1,0,0,1,3,0,1,0,11.0,1,3.2,1,0,2,2500.0,0
3,272197456,4.0,1,0,3.0,0,1,170.0,95.0,5,6,2,0,400000,400000.0,1,0,1.0,153,1,0,0,1,3,0,2,0,11.0,2,3.2,1,0,2,2353.0,0
4,273614615,2.0,0,1,7.0,0,2,58.0,38.0,12,26,3,1,225000,225000.0,0,0,1.0,97,1,0,0,1,2,0,3,2,9.0,3,3.9,1,1,0,3879.0,0
5,274837728,3.0,0,0,5.0,0,3,92.0,55.2,3,7,2,1,470000,470000.0,1,0,2.0,126,0,0,0,0,0,0,3,3,9.0,4,2.64,0,0,2,5109.0,0
6,273643908,5.0,1,1,4.0,0,4,213.0,140.0,4,5,2,2,350000,350000.0,1,0,1.0,175,1,0,0,1,2,0,0,4,9.0,2,3.2,1,0,2,1643.0,0
7,274475342,3.0,0,0,3.0,0,5,98.0,63.0,2,4,0,0,250000,250000.0,0,0,1.0,93,1,0,0,2,1,1,0,5,9.0,2,3.2,1,0,1,2551.0,0
8,273973191,3.0,0,0,9.0,0,6,120.0,95.0,5,10,4,3,130000,130000.0,0,0,1.0,76,1,0,0,3,1,0,2,6,8.0,2,3.0,1,0,1,1083.0,0
9,272900409,4.0,0,1,10.0,0,7,90.0,66.0,2,7,4,3,210000,210000.0,0,0,1.0,96,1,1,0,1,1,1,1,7,9.0,2,310.0,1,0,0,2333.0,0
10,271036964,4.0,1,0,5.0,0,8,170.0,94.0,6,7,2,0,290000,290000.0,1,0,1.0,177,1,0,0,1,3,0,1,0,11.0,2,3.2,1,0,2,1706.0,0
11,273999490,3.0,2,0,2.0,0,9,80.0,53.0,4,8,5,1,100000,110000.0,0,0,1.0,22,1,3,0,1,1,0,3,8,8.0,2,2.64,1,0,2,1250.0,0
12,274017037,3.0,0,0,8.0,0,10,100.0,80.0,2,4,5,1,200000,200000.0,0,0,1.0,97,0,0,0,2,2,0,0,0,11.0,2,2.64,1,0,2,2000.0,0
13,273231024,5.0,0,0,9.0,0,11,180.0,150.0,6,8,0,1,500000,500000.0,0,0,1.0,97,0,0,1,3,2,1,0,0,11.0,2,2.64,3,0,2,2778.0,0
14,274839211,5.0,1,2,5.0,0,12,222.2,133.32,5,9,0,0,450000,450000.0,1,0,1.0,102,1,1,0,0,2,0,3,9,7.0,5,2.64,1,0,2,2025.0,0
15,274767901,5.0,0,2,6.0,0,12,225.0,135.0,5,9,0,1,450000,450000.0,0,0,1.0,63,0,0,0,0,0,0,3,10,7.0,5,2.64,4,0,0,2000.0,0
16,274995950,2.0,0,1,10.0,0,2,30.0,18.0,19,26,2,1,120000,120000.0,0,0,1.0,52,1,0,0,3,1,0,0,0,11.0,3,2.64,0,0,2,4000.0,0
17,274945807,5.0,0,1,5.0,0,12,222.0,133.2,5,9,2,1,450000,450000.0,1,0,1.0,136,0,1,0,0,0,0,0,1,10.0,6,2.64,0,0,2,2027.0,0
18,272911145,5.0,2,3,12.0,0,13,150.0,90.0,4,7,5,2,180000,180000.0,1,0,1.0,112,1,1,0,0,2,0,3,11,8.0,2,2.64,1,0,2,1200.0,0
19,274748017,5.0,1,2,6.0,0,14,201.0,162.0,3,3,2,1,190000,190000.0,1,0,1.0,166,1,0,0,1,3,0,0,12,10.0,2,3.2,1,0,2,945.0,0
20,273941734,2.0,1,1,9.0,0,2,64.0,50.0,12,26,2,1,205000,205000.0,0,0,1.0,53,1,0,0,3,2,0,0,13,9.0,7,2.64,0,0,1,3203.0,0
21,274493570,3.0,1,2,5.0,0,15,112.0,77.0,2,7,2,0,230000,230000.0,1,0,1.0,173,1,1,0,1,2,0,1,14,10.0,2,3.2,1,0,2,2054.0,0
22,274849101,4.0,0,0,5.0,0,16,190.0,114.0,4,5,2,1,590000,590000.0,1,0,1.0,110,0,0,0,0,0,0,3,15,8.0,2,2.64,0,0,2,3105.0,0
23,223918678,5.0,0,1,8.0,0,12,255.6,153.36,8,9,0,1,850000,850000.0,0,0,1.0,85,1,0,0,2,2,1,0,0,11.0,6,2.64,0,0,2,3326.0,0
24,274391259,5.0,0,1,5.0,0,14,186.0,158.0,3,3,6,3,190000,190000.0,0,0,1.0,91,1,0,0,1,2,0,0,1,10.0,2,3.3,0,0,0,1022.0,0
25,272945376,3.0,1,1,5.0,0,17,100.0,61.0,3,8,2,2,200000,200000.0,1,0,1.0,169,1,0,0,1,2,0,0,0,11.0,8,3.2,1,0,2,2000.0,0
26,272612966,5.0,0,1,11.0,0,13,150.0,139.0,4,7,2,1,200000,200000.0,1,0,1.0,64,1,1,0,2,2,0,3,13,9.0,2,2.64,1,0,2,1333.0,0
27,271568490,5.0,0,0,7.0,0,18,140.0,123.0,2,7,2,1,300000,300000.0,1,0,1.0,133,0,0,0,3,0,0,1,9,7.0,2,2.64,1,0,2,2143.0,0
28,264664760,3.0,0,1,15.0,0,19,132.8,79.68,5,13,0,1,400000,400000.0,0,0,1.0,55,1,0,0,0,2,0,0,0,11.0,9,2.64,0,0,2,3012.0,0
29,228923308,5.0,0,1,10.0,0,12,256.0,144.0,8,10,1,0,750000,750000.0,0,0,3.0,132,0,0,0,1,2,2,0,1,10.0,6,3.0,1,1,0,2930.0,0
30,267489303,6.0,0,1,5.0,0,20,380.0,250.0,3,6,6,3,870000,870000.0,0,0,1.0,122,2,0,0,1,2,1,0,16,9.0,2,4.0,1,0,0,2289.0,0
31,273353104,3.0,0,0,7.0,0,19,112.0,67.2,3,13,1,0,350000,350000.0,1,0,1.0,45,3,0,0,0,0,2,3,17,10.0,9,3.15,0,0,0,3125.0,0
32,273353103,2.0,0,0,7.0,0,19,91.0,54.6,10,13,1,0,400000,400000.0,1,0,1.0,48,3,0,0,0,0,2,3,17,10.0,9,3.15,0,0,0,4396.0,0
33,268321690,3.0,0,1,11.0,0,19,135.0,100.0,5,13,1,0,400000,400000.0,0,0,1.0,63,0,0,0,1,1,1,0,18,5.0,10,2.64,2,1,2,2963.0,0
34,269496185,4.0,0,0,3.0,0,16,190.0,112.0,4,5,1,0,590000,590000.0,0,0,1.0,107,0,0,0,1,2,0,1,1,10.0,2,3.2,1,1,1,3105.0,0
35,272188531,2.0,0,1,15.0,0,2,44.0,26.4,21,26,2,1,135000,135000.0,1,0,1.0,134,3,0,0,0,0,1,3,17,10.0,11,4.15,0,0,0,3068.0,0
36,272727784,3.0,0,0,9.0,0,21,85.0,51.0,7,7,2,1,150000,150000.0,0,0,1.0,56,1,1,0,0,1,0,0,0,11.0,2,2.64,0,0,2,1765.0,0
37,267110043,2.0,0,0,7.0,0,3,100.0,60.0,5,7,1,1,320000,320000.0,1,0,1.0,111,3,1,0,3,0,2,1,17,10.0,12,3.0,1,1,0,3200.0,0
38,265323319,3.0,0,0,7.0,0,19,133.3,79.98,5,13,1,0,400000,400000.0,1,0,1.0,44,3,0,0,0,0,2,1,17,10.0,9,3.15,0,0,0,3001.0,0
39,265804792,4.0,0,0,7.0,0,1,210.0,126.0,3,5,2,1,400000,400000.0,1,0,1.0,140,3,1,0,1,0,3,2,17,10.0,2,3.8,0,0,0,1905.0,0
40,239000408,4.0,0,1,9.0,0,22,180.0,108.0,4,4,2,1,450000,450000.0,1,0,1.0,144,3,0,0,0,0,2,0,17,10.0,2,2.64,0,0,0,2500.0,0
41,271209314,4.0,0,0,5.0,0,0,165.0,99.0,9,16,1,1,470000,470000.0,1,0,1.0,154,3,0,0,0,0,2,2,17,10.0,0,3.35,1,1,0,2848.0,0
42,269889430,4.0,0,0,6.0,0,16,190.0,114.0,4,6,2,1,590000,590000.0,1,0,1.0,94,3,0,0,0,0,2,2,17,10.0,2,4.05,0,0,0,3105.0,0
43,241704098,4.0,0,0,5.0,0,0,168.0,100.8,4,16,1,1,600000,600000.0,1,0,1.0,50,3,0,0,0,0,2,1,17,10.0,0,3.35,1,1,0,3571.0,0
44,239000331,5.0,0,2,8.0,0,12,250.0,150.0,8,9,1,1,850000,850000.0,1,0,1.0,137,3,0,0,0,0,3,2,17,10.0,5,2.64,1,1,0,3400.0,0
45,272823500,3.0,2,1,7.0,0,21,85.0,51.0,7,7,5,0,150000,150000.0,1,0,1.0,110,1,1,0,0,1,0,3,11,8.0,2,2.64,1,0,2,1765.0,0
46,274402813,3.0,0,0,5.0,0,23,105.0,70.0,6,17,1,0,195000,195000.0,0,0,1.0,102,1,0,0,1,3,0,0,19,6.0,13,2.64,0,0,2,1857.0,0
47,270190788,3.0,1,0,5.0,0,23,134.0,80.39999999999999,8,16,0,0,300000,300000.0,1,0,1.0,77,1,1,0,0,0,2,0,11,8.0,14,2.64,1,0,2,2239.0,0
48,271265359,2.0,1,0,5.0,0,24,60.0,43.0,5,6,2,2,90000,90000.0,1,0,1.0,169,1,0,0,1,1,0,1,0,11.0,2,3.2,1,0,2,1500.0,0
49,274289253,3.0,0,1,7.0,0,21,85.0,51.0,7,7,2,1,150000,150000.0,1,0,1.0,140,0,1,0,0,0,0,3,20,6.0,2,2.64,0,0,2,1765.0,0
50,274150874,5.0,0,0,4.0,0,25,150.0,90.0,4,6,2,1,250000,250000.0,1,0,1.0,131,0,0,0,0,0,0,3,3,9.0,2,2.64,0,0,2,1667.0,0
51,274849686,4.0,1,0,5.0,0,26,142.0,81.0,12,13,2,0,350000,350000.0,1,0,1.0,163,1,0,0,1,2,0,3,17,10.0,15,3.2,1,0,2,2465.0,0
52,274315381,5.0,0,1,6.0,0,12,222.0,205.0,7,9,2,1,450000,450000.0,1,0,1.0,108,1,0,1,3,0,0,0,21,8.0,5,2.64,1,0,2,2027.0,0
53,273779074,2.0,0,0,7.0,0,27,60.0,40.0,3,6,5,1,120000,120000.0,0,0,1.0,92,3,0,0,3,1,0,0,22,6.0,2,3.6,1,0,2,2000.0,0
54,274217247,3.0,0,0,8.0,0,28,103.0,74.0,2,3,5,1,120000,120000.0,0,0,1.0,111,3,0,0,1,1,0,1,23,5.0,2,3.8,0,0,2,1165.0,0
55,272156997,5.0,0,2,5.0,0,29,170.0,102.0,5,5,5,2,175000,175000.0,0,0,1.0,74,1,0,0,2,2,0,0,0,11.0,2,3.2,1,0,2,1029.0,0
56,274617827,5.0,0,2,8.0,0,14,200.0,150.0,3,3,5,1,190000,190000.0,0,0,1.0,79,1,0,0,2,0,0,0,24,5.0,2,2.64,0,0,2,950.0,0
57,274252871,3.0,0,0,5.0,0,23,105.0,60.0,6,17,0,0,240000,240000.0,0,0,1.0,82,3,0,1,1,2,1,0,1,10.0,16,3.0,2,1,0,2286.0,0
58,269132104,1.0,0,0,10.0,0,19,60.0,30.0,2,12,1,0,250000,250000.0,0,0,1.0,89,1,0,0,2,1,0,1,7,9.0,9,3.0,1,1,1,4167.0,0
59,273911217,5.0,0,0,6.0,0,25,155.0,97.0,4,6,2,1,250000,250000.0,1,0,1.0,48,0,0,0,3,0,0,3,13,9.0,2,2.64,1,0,2,1613.0,0
60,269716469,3.0,0,0,5.0,0,23,134.0,95.0,8,16,1,0,300000,300000.0,0,0,1.0,114,1,0,0,1,2,0,0,2,9.0,16,3.0,1,1,0,2239.0,0
61,274137125,5.0,0,4,9.0,0,26,214.6,128.76,3,13,2,0,500000,500000.0,1,0,1.0,86,0,0,0,1,4,0,0,0,11.0,15,2.64,1,0,2,2330.0,0
62,274140104,5.0,1,0,5.0,0,26,204.0,109.0,2,14,0,2,500000,500000.0,0,0,1.0,126,3,0,0,2,4,0,0,25,6.0,17,3.2,1,1,2,2451.0,0
63,271258034,5.0,0,0,9.0,0,11,180.0,123.0,7,8,2,1,500000,500000.0,1,0,1.0,48,1,0,1,2,0,0,1,13,9.0,2,2.64,1,0,2,2778.0,0
64,166833883,6.0,0,1,6.0,0,30,260.0,156.0,6,8,5,1,590000,590000.0,0,0,1.0,110,0,2,3,3,3,1,0,0,11.0,2,2.64,1,1,2,2269.0,0
65,273798495,4.0,0,0,6.0,0,31,237.1,142.26,7,11,0,1,650000,650000.0,0,0,1.0,126,0,0,1,1,2,1,3,26,7.0,18,2.64,2,0,2,2741.0,0
66,274810876,4.0,0,0,4.0,0,1,215.0,129.0,5,5,5,0,700000,700000.0,1,0,1.0,77,1,0,0,0,3,0,3,0,11.0,2,2.64,0,0,2,3256.0,0
67,274199925,3.0,0,1,9.0,0,28,100.0,68.0,2,3,2,1,115000,115000.0,0,0,1.0,72,3,0,0,2,0,0,1,27,5.0,2,2.64,0,0,2,1150.0,0
68,274223065,2.0,0,0,8.0,0,27,60.0,40.0,3,6,2,1,120000,120000.0,1,0,1.0,67,0,0,0,3,0,0,3,13,9.0,2,2.64,0,0,2,2000.0,0
69,271264562,5.0,0,2,5.0,0,29,170.0,104.0,5,5,6,2,175000,175000.0,0,0,1.0,96,1,0,0,1,2,0,0,28,8.0,2,3.2,1,0,0,1029.0,0
70,272632345,3.0,0,1,6.0,0,21,98.0,58.8,6,6,5,1,185000,370000.0,1,0,1.0,29,3,0,0,0,0,1,3,29,3.0,2,3.0,1,0,0,1888.0,0
71,274018110,2.0,0,1,5.0,0,12,175.0,105.0,3,9,1,0,200000,200000.0,1,0,1.0,52,3,0,0,0,0,2,3,29,3.0,5,3.1,1,1,0,1143.0,0
72,274029603,4.0,1,0,5.0,0,32,180.0,112.0,3,4,5,1,350000,350000.0,0,0,1.0,76,1,0,0,1,3,0,1,1,10.0,2,2.64,1,0,2,1944.0,0
73,274548856,4.0,0,0,6.0,0,26,132.0,82.0,12,13,1,0,350000,350000.0,0,0,1.0,124,0,0,0,2,2,0,0,18,5.0,19,2.64,2,2,2,2652.0,0
74,271766412,6.0,0,3,4.0,0,20,228.0,159.0,3,6,2,1,400000,400000.0,1,0,1.0,67,1,1,0,2,2,0,3,30,7.0,2,2.64,1,0,2,1754.0,0
75,269165004,3.0,0,0,2.0,0,3,92.3,55.379999999999995,3,7,1,4,470000,1500000.0,1,0,1.0,90,3,0,0,0,0,2,3,2,9.0,20,4.2,1,1,0,5092.0,0
76,274105576,5.0,1,0,5.0,0,26,204.0,122.0,2,13,2,0,500000,500000.0,1,0,1.0,127,1,1,0,1,4,0,0,0,11.0,15,3.2,1,0,2,2451.0,0
77,273785180,4.0,1,1,4.0,0,2,160.0,103.0,26,26,2,1,650000,650000.0,1,0,1.0,128,1,0,0,1,3,0,0,31,10.0,3,3.2,1,0,2,4062.0,0
78,273785183,4.0,1,1,4.0,0,2,140.0,93.0,25,26,2,1,650000,650000.0,1,0,1.0,125,1,0,0,1,3,0,0,14,10.0,3,3.2,1,0,2,4643.0,0
79,273785185,4.0,1,1,4.0,0,2,140.0,93.0,25,26,2,1,700000,700000.0,1,0,1.0,128,1,1,1,1,3,0,0,32,9.0,3,3.2,1,0,2,5000.0,0
80,274528249,1.0,0,1,3.0,0,33,45.0,27.0,6,7,5,2,120000,120000.0,0,0,1.0,111,0,1,0,0,1,0,3,33,10.0,2,2.64,1,0,2,2667.0,0
81,274431438,3.0,1,0,3.0,0,34,65.0,49.0,7,7,2,2,130000,130000.0,1,0,1.0,175,1,0,0,1,1,0,0,0,11.0,2,3.2,1,0,2,2000.0,0
82,274064272,3.0,2,1,5.0,0,35,87.0,68.0,4,7,5,1,140000,140000.0,0,0,1.0,39,1,0,0,1,0,1,3,34,8.0,2,2.64,1,0,0,1609.0,0
83,273078340,3.0,0,0,6.0,0,36,90.0,70.0,7,12,5,1,145000,145000.0,0,0,1.0,32,0,1,0,1,1,0,0,7,9.0,2,3.0,2,0,0,1611.0,0
84,274359655,4.0,2,0,7.0,0,32,180.0,108.0,3,4,5,0,350000,350000.0,1,0,1.0,76,1,0,0,0,0,3,3,35,6.0,2,2.64,1,0,2,1944.0,0
85,272226556,4.0,0,1,10.0,0,32,180.0,108.0,2,3,2,1,400000,400000.0,1,0,1.0,99,0,1,0,0,0,0,1,3,9.0,2,2.64,0,0,2,2222.0,0
86,273114736,4.0,0,0,5.0,0,3,170.0,102.0,4,7,2,1,650000,650000.0,1,0,1.0,134,0,2,0,0,0,0,0,1,10.0,4,2.64,0,0,2,3824.0,0
87,274319903,3.0,2,0,3.0,0,37,75.0,47.0,9,10,5,3,99000,99000.0,0,0,1.0,128,2,0,0,2,0,1,0,36,6.0,2,2.64,1,1,2,1320.0,0
88,273427928,3.0,0,0,11.0,0,38,87.0,54.0,3,7,5,1,100000,100000.0,0,0,1.0,122,0,0,0,3,1,0,1,37,4.0,2,2.64,1,0,2,1149.0,0
89,274296188,3.0,0,1,8.0,0,39,105.0,51.0,9,9,5,3,180000,180000.0,0,0,1.0,93,2,1,0,1,2,0,1,7,9.0,2,3.0,1,0,0,1714.0,0
90,272887177,3.0,1,1,5.0,0,17,99.0,68.0,3,9,5,0,200000,200000.0,0,0,1.0,110,3,0,1,2,2,0,1,38,7.0,21,3.2,1,1,2,2020.0,0
91,269319175,1.0,0,0,7.0,0,19,60.0,33.0,2,11,0,0,250000,250000.0,0,0,1.0,122,3,0,0,2,1,0,1,39,5.0,10,3.5,2,0,2,4167.0,0
92,269687656,4.0,0,0,6.0,0,40,140.0,66.0,4,6,2,1,280000,280000.0,1,0,1.0,127,1,0,0,2,2,0,3,13,9.0,2,2.64,1,0,2,2000.0,0
93,274501292,3.0,0,1,9.0,0,41,120.0,72.0,3,5,2,1,300000,300000.0,1,0,1.0,60,0,0,0,1,2,0,0,40,3.0,2,2.64,1,0,2,2500.0,0
94,261980888,3.0,1,0,6.0,0,19,133.0,77.0,5,13,0,0,400000,400000.0,0,0,1.0,108,3,0,0,2,2,0,1,38,7.0,10,2.8,2,2,2,3008.0,0
95,272567246,4.0,0,0,4.0,0,32,180.0,89.0,2,4,1,1,400000,400000.0,0,0,1.0,60,3,1,0,2,3,0,0,18,5.0,2,2.64,1,0,2,2222.0,0
96,274930877,4.0,1,2,5.0,0,12,219.0,116.0,5,9,0,0,450000,450000.0,0,0,1.0,128,3,0,1,0,2,1,3,25,6.0,5,2.64,0,0,2,2055.0,0
97,273576298,3.0,1,2,6.0,0,15,130.0,89.0,3,8,5,0,450000,450000.0,0,0,1.0,109,3,1,0,2,2,0,1,41,5.0,2,2.64,0,0,2,3462.0,0
98,271108834,5.0,0,0,8.0,0,11,180.0,70.0,7,7,1,0,500000,500000.0,0,0,1.0,133,0,1,0,1,2,1,1,1,10.0,2,3.0,1,0,0,2778.0,0
99,256631457,4.0,1,1,8.0,0,42,190.0,105.0,7,7,5,2,520000,520000.0,0,0,1.0,118,3,1,0,1,2,0,1,25,6.0,2,3.2,1,1,2,2737.0,0
100,271988698,3.0,0,0,9.0,0,0,174.0,104.4,10,16,0,1,550000,550000.0,0,0,1.0,63,0,0,0,1,1,1,0,0,11.0,0,2.64,4,0,0,3161.0,0
101,271305644,6.0,0,1,12.0,0,10,336.0,201.6,4,5,2,1,590000,590000.0,1,0,1.0,119,0,0,0,0,0,0,3,42,4.0,2,2.64,0,0,2,1756.0,0
102,271097684,4.0,0,0,2.0,0,3,170.0,110.0,4,7,0,0,650000,650000.0,0,0,1.0,41,0,1,1,2,2,1,0,0,11.0,12,2.64,1,1,0,3824.0,0
103,273106501,6.0,1,5,5.0,0,20,338.0,243.0,5,6,5,2,650000,650000.0,0,0,1.0,113,3,0,0,1,3,0,0,25,6.0,2,3.2,2,0,2,1923.0,0
104,274066192,2.0,2,0,8.0,0,43,52.0,31.0,11,24,3,2,80000,80000.0,0,0,1.0,104,3,0,0,3,1,0,1,22,6.0,2,2.64,0,0,2,1538.0,0
105,273763131,3.0,0,0,4.0,0,44,91.0,54.6,9,10,2,1,95000,95000.0,1,0,1.0,77,4,0,0,0,0,1,3,9,7.0,2,2.64,1,0,2,1044.0,0
106,273684904,2.0,0,0,9.0,0,45,56.0,35.0,7,16,3,2,105000,105000.0,0,0,1.0,117,3,1,0,1,0,1,0,22,6.0,2,2.64,1,1,2,1875.0,0
107,271542995,3.0,1,0,8.0,0,46,80.0,44.0,5,6,6,2,120000,120000.0,0,0,1.0,87,3,2,0,2,1,0,3,38,7.0,2,3.2,1,0,2,1500.0,0
108,273012299,2.0,1,1,8.0,0,47,94.0,42.0,5,5,5,1,135000,135000.0,0,0,1.0,97,3,0,0,1,1,0,3,43,6.0,2,3.2,1,0,2,1436.0,0
109,270282698,2.0,2,1,7.0,0,2,40.0,24.0,21,26,0,1,135000,135000.0,0,0,1.0,111,3,0,0,3,1,1,1,43,6.0,7,3.0,3,3,2,3375.0,0
110,274336333,3.0,1,0,9.0,0,48,94.0,64.0,4,4,5,2,145000,145000.0,0,0,1.0,147,1,0,0,2,2,0,1,9,7.0,2,5.5,0,0,2,1543.0,0
111,272244255,3.0,1,0,6.0,0,36,90.0,54.0,4,12,5,2,145000,145000.0,1,0,2.0,82,3,0,0,3,0,1,3,44,4.0,2,2.64,0,0,2,1611.0,0
112,272701749,2.0,0,2,7.0,0,49,120.0,86.0,4,4,6,2,165000,165000.0,0,0,1.0,108,3,0,0,3,1,0,3,43,6.0,2,3.0,0,0,2,1375.0,0
113,271204399,5.0,0,2,7.0,0,29,170.0,109.0,5,5,2,1,175000,175000.0,1,0,1.0,131,1,0,0,2,0,0,3,45,8.0,2,2.64,1,0,2,1029.0,0
114,274879736,3.0,0,1,5.0,0,50,140.0,53.0,4,6,6,3,180000,180000.0,0,0,1.0,99,2,0,0,1,2,0,0,1,10.0,2,3.2,1,0,0,1286.0,0
115,271827359,2.0,0,0,7.0,0,19,41.0,24.6,10,13,2,1,180000,180000.0,1,0,1.0,123,0,0,0,0,0,0,3,46,8.0,9,2.64,0,0,2,4390.0,0
116,256631941,3.0,1,1,7.0,0,51,120.0,72.0,4,5,6,2,190000,190000.0,0,0,1.0,135,3,0,0,3,2,0,0,38,7.0,2,3.0,1,0,2,1583.0,0
117,272917777,3.0,2,6,10.0,0,17,95.0,57.0,3,9,0,0,200000,200000.0,1,0,1.0,108,1,1,0,0,0,2,3,9,7.0,8,2.64,1,0,0,2105.0,0
118,252536547,4.0,0,5,4.0,0,52,130.0,78.0,4,5,5,1,220000,220000.0,1,0,1.0,52,2,0,0,2,2,0,0,9,7.0,2,2.64,1,0,2,1692.0,0
119,274434108,3.0,1,1,7.0,0,2,70.0,48.0,24,26,3,1,230000,230000.0,0,0,1.0,75,0,0,0,2,2,0,1,13,9.0,3,2.64,2,2,2,3286.0,0
120,272559990,2.0,0,0,7.0,0,19,63.0,37.8,2,13,2,1,270000,270000.0,1,0,1.0,132,0,0,0,0,0,0,3,47,4.0,9,2.64,0,0,2,4286.0,0
121,269465572,4.0,2,2,7.0,0,17,189.0,113.4,2,9,5,0,330000,330000.0,1,0,1.0,100,1,1,0,0,0,2,3,9,7.0,8,2.64,1,0,2,1746.0,0
122,263779667,2.0,0,0,4.0,0,1,120.0,80.0,2,6,5,0,330000,330000.0,0,0,1.0,109,3,0,0,2,1,1,3,38,7.0,2,3.8,1,0,2,2750.0,0
123,272128059,4.0,0,1,9.0,0,53,212.0,127.2,6,17,2,1,350000,350000.0,1,0,1.0,48,0,0,0,1,2,0,0,12,10.0,2,2.64,1,0,2,1651.0,0
124,224335583,4.0,0,7,12.0,0,6,111.0,66.6,9,10,2,1,350000,350000.0,0,0,1.0,68,1,0,1,0,2,1,0,0,11.0,2,2.64,0,0,2,3153.0,0
125,271627634,2.0,0,0,7.0,0,19,92.0,55.2,3,13,2,1,350000,350000.0,1,0,1.0,126,0,0,0,0,0,0,3,48,8.0,9,2.64,0,0,2,3804.0,0
126,274700592,4.0,0,0,4.0,0,26,132.0,81.0,12,13,2,1,350000,350000.0,1,0,1.0,125,4,0,0,3,2,0,3,13,9.0,17,2.64,1,0,2,2652.0,0
127,273231375,4.0,0,0,5.0,0,1,202.0,121.2,3,6,2,1,360000,360000.0,1,0,1.0,142,0,0,0,0,0,0,3,48,8.0,2,2.64,0,0,2,1782.0,0
128,271586905,2.0,0,0,7.0,0,19,123.0,73.8,7,13,2,1,400000,400000.0,1,0,1.0,126,0,0,0,0,0,0,3,49,8.0,9,2.64,0,0,2,3252.0,0
129,274315960,3.0,0,1,10.0,0,15,130.0,78.0,3,7,2,1,450000,450000.0,1,0,1.0,136,0,1,0,0,0,0,1,3,9.0,2,2.64,0,0,2,3462.0,0
130,272845144,3.0,0,1,15.0,0,31,180.0,108.0,6,9,2,1,450000,450000.0,1,0,1.0,135,0,0,0,0,0,0,3,3,9.0,22,2.64,0,0,2,2500.0,0
131,274743086,5.0,0,2,4.0,0,12,220.0,132.0,4,9,0,1,450000,450000.0,0,0,1.0,112,1,1,0,1,2,1,0,1,10.0,5,2.64,4,0,0,2045.0,0
132,271776317,4.0,0,0,6.0,0,31,180.0,144.0,6,11,2,1,450000,450000.0,1,0,1.0,91,1,0,0,2,2,0,0,13,9.0,18,2.64,1,0,2,2500.0,0
133,267884643,4.0,0,1,15.0,0,54,206.0,111.0,3,9,1,0,470000,470000.0,0,0,2.0,115,0,0,0,1,2,1,1,1,10.0,2,3.2,1,1,0,2282.0,0
134,274252226,5.0,2,0,6.0,0,26,215.0,129.0,2,13,0,0,500000,500000.0,0,0,1.0,103,1,0,0,2,0,4,0,35,6.0,17,2.64,1,0,0,2326.0,0
135,273970263,4.0,2,1,7.0,0,42,195.0,100.0,7,7,5,2,520000,520000.0,0,0,1.0,89,0,1,0,0,2,0,3,1,10.0,2,3.2,1,0,0,2667.0,0
136,269515978,4.0,1,0,4.0,0,16,186.0,120.0,4,6,5,0,590000,590000.0,0,0,1.0,121,3,0,0,2,2,0,1,38,7.0,2,3.2,1,0,2,3172.0,0
137,267915862,6.0,0,0,5.0,0,10,336.0,270.0,4,4,5,1,590000,590000.0,0,0,1.0,132,0,0,0,2,4,0,0,50,4.0,2,2.64,1,0,2,1756.0,0
138,273687210,6.0,0,3,4.0,0,20,380.0,223.0,5,5,2,1,650000,650000.0,1,0,1.0,123,1,0,0,3,0,3,0,21,8.0,2,2.64,1,0,2,1711.0,0
139,274009456,2.0,1,0,5.0,0,43,53.0,35.0,11,24,2,1,80000,80000.0,1,0,1.0,168,1,0,0,1,1,0,3,0,11.0,2,3.2,1,0,2,1509.0,0
140,274723871,2.0,2,0,10.0,0,55,53.0,36.0,5,24,3,2,80000,80000.0,0,0,1.0,134,1,0,0,2,0,1,1,51,7.0,2,2.5,1,1,2,1509.0,0
141,274548003,2.0,3,1,6.0,0,56,60.0,42.0,23,24,2,2,90000,90000.0,0,0,1.0,61,2,0,0,3,1,0,0,52,8.0,2,2.64,2,0,0,1500.0,0
142,229808794,1.0,0,1,9.0,0,2,30.0,18.0,21,26,2,2,95000,190000.0,0,0,1.0,80,0,0,0,3,1,0,3,0,11.0,7,2.64,2,2,1,3167.0,0
143,274903280,3.0,1,0,6.0,0,36,80.0,50.0,2,12,5,1,100000,100000.0,0,0,1.0,81,1,0,0,0,0,0,1,7,9.0,2,2.64,2,0,0,1250.0,0
144,271439388,3.0,1,0,5.0,0,57,68.0,30.0,5,6,5,2,100000,100000.0,0,0,1.0,37,1,1,0,2,1,0,0,13,9.0,2,2.8,1,0,2,1471.0,0
